Date,Series,Value
12/13/21,RT,283.3333
12/14/21,RT,211
12/15/21,RT,139.6667
12/16/21,RT,119.3333
12/17/21,RT,119.6667
12/18/21,RT,116
12/19/21,RT,118
12/20/21,RT,147.6667
12/21/21,RT,190
12/22/21,RT,212.3333
12/23/21,RT,186.3333
12/24/21,RT,188.3333
12/25/21,RT,138.3333
12/26/21,RT,120
12/27/21,RT,139
12/28/21,RT,142.3333
12/29/21,RT,104.3333
12/30/21,RT,35.6667
12/31/21,RT,74.3333
1/1/22,RT,82.3333
1/2/22,RT,79
1/3/22,RT,19
1/4/22,RT,9
1/5/22,RT,8.3333
1/6/22,RT,5
1/7/22,RT,15
1/8/22,RT,18.3333
1/9/22,RT,40.6667
1/10/22,RT,104.6667
1/11/22,RT,135.6667
1/12/22,RT,219
1/13/22,RT,185.6667
1/14/22,RT,253.3333
1/15/22,RT,284.3333
1/16/22,RT,347.3333
1/17/22,RT,313.3333
1/18/22,RT,210.6667
1/19/22,RT,199
1/20/22,RT,229
1/21/22,RT,338
1/22/22,RT,395
1/23/22,RT,486.6667
1/24/22,RT,519
1/25/22,RT,485
1/26/22,RT,476.6667
1/27/22,RT,507.3333
1/28/22,RT,541.6667
1/29/22,RT,526.3333
1/30/22,RT,457
1/31/22,RT,456.3333
2/1/22,RT,467.3333
2/2/22,RT,478.3333
2/3/22,RT,367.3333
2/4/22,RT,283.3333
2/5/22,RT,246
2/6/22,RT,318.6667
2/7/22,RT,374
2/8/22,RT,379.3333
2/9/22,RT,361
2/10/22,RT,331.3333
2/11/22,RT,330.3333
2/12/22,RT,401.6667
2/13/22,RT,389.3333
2/14/22,RT,471.3333
2/15/22,RT,489.3333
2/16/22,RT,586.6667
2/17/22,RT,566.6667
2/18/22,RT,591.3333
2/19/22,RT,575.3333
2/20/22,RT,560.3333
2/21/22,RT,654.3333
2/22/22,RT,779.3333
2/23/22,RT,843.3333
2/24/22,RT,959.3333
2/25/22,RT,1103.3333
2/26/22,RT,1331.3333
2/27/22,RT,1396.3333
2/28/22,RT,1299.3333
3/1/22,RT,1167
3/2/22,RT,1047
3/3/22,RT,1014.3333
3/4/22,RT,960.3333
3/5/22,RT,936.6667
3/6/22,RT,910
3/7/22,RT,970.6667
3/8/22,RT,878
3/9/22,RT,936.3333
3/10/22,RT,896
3/11/22,RT,922
3/12/22,RT,561.6667
3/13/22,RT,274
3/14/22,RT,0
3/15/22,RT,0
3/16/22,RT,0
3/17/22,RT,0
3/18/22,RT,259.6667
3/19/22,RT,611.6667
3/20/22,RT,887.3333
3/21/22,RT,896.6667
